Time,Price,Price Change,RSI,State,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668366904.082309,16514.34,0.0,49.17697517,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668366963.9760008,16517.0,2.6599999999998545,50.72471764,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367024.3216226,16518.83,1.8300000000017465,51.18334461,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367084.7923322,16508.83,-10.0,46.75585446,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367144.9052851,16501.93,-6.900000000001455,43.3597964,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367204.7502992,16515.48,13.549999999999272,50.6529438,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367265.4799912,16514.04,-1.4399999999986903,50.05623611,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367325.6773334,16532.42,18.37999999999738,58.81697061,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367386.6886096,16528.98,-3.4399999999986903,55.67831758,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367446.8233788,16538.84,9.860000000000582,60.87520122,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367506.942278,16541.56,2.720000000001164,61.39069003,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367747.9688172,16559.73,18.169999999998254,64.30222867,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367808.826264,16547.56,-12.169999999998254,57.27578156,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367868.9732113,16554.76,7.19999999999709,60.31522779,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367928.9053574,16554.47,-0.2899999999972351,60.22081093,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367989.549919,16552.39,-2.0800000000017462,58.99189882,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368049.6021688,16552.34,-0.0499999999992724,58.52754553,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368109.621399,16551.33,-1.0099999999983993,57.61472222,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368170.6543157,16554.59,3.2599999999984,59.14620499,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368231.3670745,16553.95,-0.6399999999994179,58.59462257,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368290.711339,16563.66,9.709999999999129,63.28482503,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368351.488875,16557.89,-5.770000000000437,57.21233413,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368411.519637,16549.2,-8.68999999999869,52.25848979,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368471.5794134,16550.99,1.7900000000008731,53.13741366,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368532.2695527,16549.63,-1.360000000000582,52.34428153,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368592.2446058,16550.05,0.4199999999982537,52.57618502,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368652.546054,16553.02,2.970000000001164,54.27082509,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368713.4185846,16546.64,-6.380000000001019,50.36276167,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368773.4299498,16548.26,1.6199999999989814,51.37746353,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368833.1829288,16560.25,11.9900000000016,58.65485792,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368894.4430735,16559.39,-0.8600000000005821,57.98707792,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368954.136595,16540.29,-19.099999999998545,45.60272325,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369014.2253742,16540.49,0.2000000000007276,45.85585817,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369075.036977,16549.46,8.969999999997526,51.27874526,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369134.9875593,16546.88,-2.5799999999981083,49.67883079,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369194.9852786,16551.05,4.169999999998254,52.34337381,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369256.5938594,16552.43,1.3800000000010186,53.22128916,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369316.3771558,16547.95,-4.479999999999563,50.00102244,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369376.5266864,16551.45,3.5,52.31757327,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369437.4501555,16548.15,-3.2999999999992724,49.92262868,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369497.0647686,16550.69,2.539999999997235,51.75333888,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369557.123535,16559.02,8.330000000001746,57.294696,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369618.0458124,16553.35,-5.670000000001892,52.8384157,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369678.0046492,16550.49,-2.859999999996944,50.7111589,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369738.0801349,16555.27,4.779999999998836,54.00311132,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369798.8891428,16560.38,5.110000000000582,57.29010808,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369858.7213724,16549.1,-11.280000000002474,48.9733248,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369918.9233594,16546.95,-2.149999999997817,47.55623538,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668369979.8830209,16539.06,-7.889999999999418,42.67596138,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370039.8890195,16559.03,19.96999999999753,55.26641088,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370099.8835769,16561.67,2.639999999999418,56.65996128,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370160.7606502,16566.92,5.25,59.31919102,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370221.3941033,16565.28,-1.639999999999418,58.3069696,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370280.620733,16557.17,-8.110000000000582,52.56942029,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370341.4886806,16554.64,-2.529999999998836,50.99283524,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370401.631742,16560.63,5.990000000001601,54.5673736,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370461.3781805,16552.17,-8.460000000002765,49.09768835,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668370522.477698,16546.32,-5.849999999998545,45.70058654,-2.0,1.0,0.0,1000.0,0.0,1000.0
