Time,Price,Price Change,Momentum,Momentum Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Total Balance
1668297535.5866532,2.798,0.0,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298021.752619,2.799,0.0009999999999998,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298078.3867996,2.799,0.0,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298138.0687246,2.799,0.0,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298198.3281062,2.799,0.0,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298258.9053051,2.799,0.0,0.005,0.0,1.0,0.0,1000.0,0.0,1000.0
1668298318.9553392,2.806,0.0070000000000001,0.007,0.002,0.0,1.0,0.0,356.3791874554526,1000.0
1668298378.9114196,2.801,-0.0049999999999998,0.001,-0.006,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298439.8559554,2.801,0.0,0.001,0.0,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298499.7209575,2.801,0.0,0.001,0.0,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298559.6404674,2.799,-0.0020000000000002,-0.001,-0.002,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298621.3492243,2.8,0.0009999999999998,-0.003,-0.002,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298680.5911772,2.8,0.0,-0.003,0.0,1.0,0.0,998.2181040627228,0.0,998.2181040627228
1668298740.425143,2.804,0.004,0.001,0.004,0.0,1.0,0.0,355.99789731195534,998.2181040627228
1668298801.454317,2.808,0.004,0.003,0.002,0.0,1.0,0.0,355.99789731195534,999.6420956519704
1668298861.3987644,2.812,0.004,0.014,0.011,0.0,1.0,0.0,355.99789731195534,1001.0660872412184
1668298921.379686,2.81,-0.0019999999999997,0.007,-0.007,1.0,0.0,1000.3540914465946,0.0,1000.3540914465946
1668298982.130159,2.812,0.0019999999999997,0.01,0.003,0.0,1.0,0.0,355.744698238476,1000.3540914465945
1668299042.3759773,2.813,0.0010000000000003,0.014,0.004,0.0,1.0,0.0,355.744698238476,1000.709836144833
1668299102.128827,2.812,-0.0010000000000003,0.006,-0.008,1.0,0.0,1000.3540914465945,0.0,1000.3540914465945
1668299163.4312544,2.814,0.0020000000000002,0.013,0.0069999999999999,0.0,1.0,0.0,355.49185907839177,1000.3540914465945
1668299223.3187952,2.814,0.0,0.013,0.0,0.0,1.0,0.0,355.49185907839177,1000.3540914465945
1668299283.2258573,2.814,0.0,0.013,0.0,0.0,1.0,0.0,355.49185907839177,1000.3540914465945
1668299343.9836078,2.817,0.0030000000000001,0.018,0.0049999999999999,0.0,1.0,0.0,355.49185907839177,1001.4205670238296
1668299404.0871809,2.813,-0.004,0.013,-0.0049999999999999,1.0,0.0,999.998599587516,0.0,999.998599587516
1668299463.8908343,2.813,0.0,0.013,0.0,1.0,0.0,999.998599587516,0.0,999.998599587516
1668299524.7659285,2.816,0.0029999999999996,0.008,-0.0049999999999999,1.0,0.0,999.998599587516,0.0,999.998599587516
1668299584.8505654,2.82,0.004,0.012,0.004,0.0,1.0,0.0,354.6094324778426,999.998599587516
1668299645.4766912,2.817,-0.0029999999999996,0.005,-0.007,1.0,0.0,998.9347712900826,0.0,998.9347712900826
1668299705.9045522,2.816,-0.0010000000000003,0.004,-0.001,1.0,0.0,998.9347712900826,0.0,998.9347712900826
1668299765.853018,2.816,0.0,0.006,0.002,0.0,1.0,0.0,354.73535912289867,998.9347712900826
1668299825.8440106,2.812,-0.004,0.0,-0.006,1.0,0.0,997.515829853591,0.0,997.515829853591
1668299886.6936195,2.81,-0.0019999999999997,-0.004,-0.004,1.0,0.0,997.515829853591,0.0,997.515829853591
1668299946.7369423,2.81,0.0,-0.004,0.0,1.0,0.0,997.515829853591,0.0,997.515829853591
1668300006.8350494,2.81,0.0,-0.004,0.0,1.0,0.0,997.515829853591,0.0,997.515829853591
1668300067.5942068,2.81,0.0,-0.004,0.0,1.0,0.0,997.515829853591,0.0,997.515829853591
1668300127.5697896,2.81,0.0,-0.004,0.0,1.0,0.0,997.515829853591,0.0,997.515829853591
1668300188.1668923,2.81,0.0,-0.004,0.0,1.0,0.0,997.515829853591,0.0,997.515829853591
1668300248.8706691,2.812,0.0019999999999997,0.0,0.004,0.0,1.0,0.0,354.73535912289867,997.515829853591
1668300308.871038,2.812,0.0,0.0,0.0,0.0,1.0,0.0,354.73535912289867,997.515829853591
1668300384.020813,2.813,0.0010000000000003,-0.001,-0.001,1.0,0.0,997.870565212714,0.0,997.870565212714
1668300430.296041,2.813,0.0,-0.001,0.0,1.0,0.0,997.870565212714,0.0,997.870565212714
